Tree_id,ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,threshold,prediction
3,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.3181818181818182
3,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.3181818181818182
3,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4500010029802322,0.3181818181818182
3,9,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.9146305850287161
3,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.9146305850287161
3,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.9146305850287161
3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298278453759849,0.9146305850287161
3,10,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.8354978354978355
3,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8354978354978355
3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.8354978354978355
3,10,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001299278453759849,0.8354978354978355
3,11,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.7573906669924261
3,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.7573906669924261
3,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.7573906669924261
3,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.7573906669924261
3,12,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.2857142857142857
3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.2857142857142857
3,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.2857142857142857
3,12,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.937501,0.2857142857142857
3,13,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.6240409207161125
3,13,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.6240409207161125
3,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2500000074505806,0.6240409207161125
3,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.6240409207161125
3,14,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.4499314128943759
3,14,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.4499314128943759
3,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2500000074505806,0.4499314128943759
3,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.4499314128943759
3,15,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.37857142857142856
3,15,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.37857142857142856
3,15,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25000100745058057,0.37857142857142856
3,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550000011920929,0.37857142857142856
3,16,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087940118794702,0.0
3,16,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.0
3,16,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25000100745058057,0.0
3,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.550001011920929,0.0
4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9768739255943693
4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892950961831957,0.9768739255943693
4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.9768739255943693
4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.9768739255943693
4,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9868081880212282
4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892950961831957,0.9868081880212282
4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.9868081880212282
4,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.9868081880212282
4,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9338458787770427
4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892950961831957,0.9338458787770427
4,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.9338458787770427
4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.9338458787770427
4,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.8616422947131609
4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892950961831957,0.8616422947131609
4,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.8616422947131609
4,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.8616422947131609
4,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9034412265758092
4,5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007902950961831957,0.9034412265758092
4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9034412265758092
4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012983194319531322,0.9034412265758092
4,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.7478912839737581
4,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007902950961831957,0.7478912839737581
4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.7478912839737581
4,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001299319431953132,0.7478912839737581
4,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.698961937716263
4,7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007902950961831957,0.698961937716263
4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.698961937716263
4,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004783175536431372,0.698961937716263
4,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.5740072202166066
4,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007902950961831957,0.5740072202166066
4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.5740072202166066
4,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047931755364313724,0.5740072202166066
4,9,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.738403451995685
4,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15000000223517418,0.738403451995685
4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.738403451995685
4,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035233273229096085,0.738403451995685
4,10,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.6467391304347826
4,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15000000223517418,0.6467391304347826
4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6467391304347826
4,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035333273229096087,0.6467391304347826
4,11,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.5093399750933998
4,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15000000223517418,0.5093399750933998
4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.5093399750933998
4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.5093399750933998
4,12,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.05263157894736842
4,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15000000223517418,0.05263157894736842
4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.05263157894736842
4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.875001,0.05263157894736842
4,13,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.5261904761904762
4,13,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.15000100223517418,0.5261904761904762
4,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000089406967,0.5261904761904762
4,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.2500000074505806,0.5261904761904762
4,14,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.37031484257871067
4,14,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.15000100223517418,0.37031484257871067
4,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000089406967,0.37031484257871067
4,14,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.25000100745058057,0.37031484257871067
4,15,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,1.0
4,15,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.15000100223517418,1.0
4,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500010089406967,1.0
4,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06164383515715599,1.0
4,16,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.22666666666666666
4,16,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.15000100223517418,0.22666666666666666
4,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500010089406967,0.22666666666666666
4,16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06164483515715599,0.22666666666666666
5,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.9733909122662179
5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.9733909122662179
5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007039053016342223,0.9733909122662179
5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9733909122662179
5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.8385964912280702
5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8385964912280702
5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007039053016342223,0.8385964912280702
5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.8385964912280702
5,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.8811724737299518
5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8811724737299518
5,3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007049053016342223,0.8811724737299518
5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013007262605242431,0.8811724737299518
5,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.6739811912225705
5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.6739811912225705
5,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007049053016342223,0.6739811912225705
5,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001301726260524243,0.6739811912225705
5,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.7613981762917933
5,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.7613981762917933
5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253395695239305,0.7613981762917933
5,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004117938078707084,0.7613981762917933
5,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.593103448275862
5,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.593103448275862
5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253395695239305,0.593103448275862
5,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041279380787070843,0.593103448275862
5,7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.5620705451213925
5,7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.5620705451213925
5,7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006263395695239306,0.5620705451213925
5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2500000074505806,0.5620705451213925
5,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452054798603058,0.3533980582524272
5,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.3533980582524272
5,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006263395695239306,0.3533980582524272
5,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25000100745058057,0.3533980582524272
5,9,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.9735284110241579
5,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080681294202805,0.9735284110241579
5,9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5821917951107025,0.9735284110241579
5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009471346857026219,0.9735284110241579
5,10,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.8434630520332314
5,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080681294202805,0.8434630520332314
5,10,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5821917951107025,0.8434630520332314
5,10,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000948134685702622,0.8434630520332314
5,11,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.9823842953718148
5,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080681294202805,0.9823842953718148
5,11,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5821927951107025,0.9823842953718148
5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.9823842953718148
5,12,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.8163265306122449
5,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080681294202805,0.8163265306122449
5,12,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5821927951107025,0.8163265306122449
5,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.8163265306122449
5,13,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.945863900834809
5,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005090681294202805,0.945863900834809
5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.945863900834809
5,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.945863900834809
5,14,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.506578947368421
5,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005090681294202805,0.506578947368421
5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.506578947368421
5,14,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.506578947368421
5,15,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.6396103896103896
5,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005090681294202805,0.6396103896103896
5,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.6396103896103896
5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.6396103896103896
5,16,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44520647986030576,0.09090909090909091
5,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005090681294202805,0.09090909090909091
5,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.09090909090909091
5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.625001,0.09090909090909091
6,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.9483124494745352
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.9483124494745352
6,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945205569267273,0.9483124494745352
6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.9483124494745352
6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.8174986580783682
6,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8174986580783682
6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945205569267273,0.8174986580783682
6,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.8174986580783682
6,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.971051183269125
6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.971051183269125
6,3,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29452155692672727,0.971051183269125
6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007113537285476923,0.971051183269125
6,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.8707763309708257
6,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8707763309708257
6,4,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29452155692672727,0.8707763309708257
6,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007123537285476923,0.8707763309708257
6,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.648269820411739
6,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.648269820411739
6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15000000223517418,0.648269820411739
6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6041666567325592,0.648269820411739
6,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.5338345864661654
6,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.5338345864661654
6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15000000223517418,0.5338345864661654
6,6,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6041676567325592,0.5338345864661654
6,7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.6538461538461539
6,7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.6538461538461539
6,7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.15000100223517418,0.6538461538461539
6,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9809706726809964e-05,0.6538461538461539
6,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45890411734580994,0.3917910447761194
6,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.3917910447761194
6,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.15000100223517418,0.3917910447761194
6,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.080970672680996e-05,0.3917910447761194
6,9,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.8804347826086957
6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.8804347826086957
6,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02083333395421505,0.8804347826086957
6,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8804347826086957
6,10,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.6530612244897959
6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6530612244897959
6,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02083333395421505,0.6530612244897959
6,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.6530612244897959
6,11,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.9721681046479266
6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9721681046479266
6,11,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.02083433395421505,0.9721681046479266
6,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6041666567325592,0.9721681046479266
6,12,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.9507777121480606
6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9507777121480606
6,12,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.02083433395421505,0.9507777121480606
6,12,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6041676567325592,0.9507777121480606
6,13,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.8208092485549133
6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.8208092485549133
6,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122483802260831,0.8208092485549133
6,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047704264579806477,0.8208092485549133
6,14,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.5493827160493827
6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.5493827160493827
6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122483802260831,0.5493827160493827
6,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004780426457980648,0.5493827160493827
6,15,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.26
6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.26
6,15,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00122583802260831,0.26
6,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04525628127157688,0.26
6,16,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4589051173458099,0.5218978102189781
