age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
0.452054795,0.146799809,0.533333333,0,0,0.397959184,1,0,1,1,0,0,1,0
0.397260274,0.088317215,0.533333333,0,0,0.397959184,1,0,1,1,1,1,0,1
0.506849315,0.007075228,0.6,0.150241502,0,0.602040816,1,0,1,1,1,0,1,1
0.698630137,0.043356572,0.533333333,0,0,0.448979592,1,0,1,1,1,0,1,1
0.082191781,0.137908079,0.733333333,0,0,0.295918367,0,1,1,1,1,1,1,0
0.438356164,0.064365763,0.866666667,0,0,0.346938776,0,1,1,1,1,1,0,1
0.095890411,0.405072677,0.333333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.178082192,0.237293445,0.533333333,0,0,0.397959184,0,0,1,1,0,0,1,0
0.287671233,0.106713618,0.533333333,0.031370314,0,0.448979592,0,0,1,0,1,0,1,1
0.232876712,0.084983239,0.533333333,0,0,0.346938776,0,1,1,1,1,1,0,1
0.068493151,0.20998975,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.178082192,0.007775444,0.2,0,0,0.397959184,0,1,1,1,1,1,1,1
0.602739726,0.091711403,0.2,0,0,0.306122449,0,0,1,1,1,0,1,1
0.260273973,0.110596266,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.465753425,0.104304469,0.666666667,0,0,0.397959184,0,0,1,0,1,0,1,0
0.356164384,0.078428945,0.133333333,0,0,0.397959184,1,0,0,0,0,1,0,1
0.506849315,0.077916806,0.6,0,0,0.479591837,1,0,1,1,1,0,1,0
0.630136986,0.082817643,0.533333333,0,0,0.244897959,0,1,1,0,1,1,0,1
0.465753425,0.163684828,0.6,0,0,0.397959184,1,0,1,0,1,0,1,1
0.630136986,0.099741901,0.333333333,0,0,0.397959184,0,0,1,0,1,0,1,0
0.465753425,0.070360561,0.866666667,0,0,0.602040816,1,0,1,0,1,0,1,0
0.136986301,0.090949622,0.533333333,0,0,0.346938776,0,1,1,1,1,1,0,1
0.246575342,0.236519486,0.733333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.191780822,0.009652835,0.8,0,0,0.244897959,1,0,1,1,1,1,0,1
0.397260274,0.013896077,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,0
0.493150685,0.144429222,0.666666667,0,0,0.397959184,1,0,1,1,0,0,1,1
0.123287671,0.258060435,0.6,0,0,0.234693878,0,1,1,0,1,1,1,0
0.356164384,0.100184356,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.301369863,0.121453338,0.533333333,0.150241502,0,0.5,1,0,1,1,1,0,1,1
0.452054795,0.111414876,0.533333333,0,0.365013774,0.397959184,0,1,1,0,1,1,1,0
0.506849315,0.014598323,0.533333333,0,0,0.397959184,1,0,1,0,1,0,1,0
0.616438356,0.115283317,0.6,0,0,0.448979592,1,0,1,0,1,1,0,0
0.547945205,0.087391035,0.6,0,0,0.397959184,0,1,1,0,1,1,0,0
0.02739726,0.10956387,0.6,0,0,0.234693878,0,1,1,0,0,1,1,0
0.164383562,0.056225666,0.533333333,0,0,0.193877551,0,1,1,1,1,1,1,0
0.04109589,0.141267763,0.533333333,0,0,0.397959184,0,1,1,1,0,1,1,1
0.493150685,0.062387568,0.8,0,0.436639118,0.551020408,1,0,1,0,1,0,1,1
0.01369863,0.287911292,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.068493151,0.080470735,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.082191781,0.32717549,0.533333333,0,0,0.397959184,0,1,0,1,1,1,1,1
0.712328767,0.117315635,0.4,0,0,0.193877551,0,0,1,0,1,0,1,1
0.534246575,0.128228859,0.2,0,0.45959596,0.397959184,0,0,1,1,1,0,1,1
0.493150685,0.363338441,0.8,0,0,0.346938776,0,0,1,0,0,0,1,0
0.150684932,0.159094522,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.150684932,0.126702591,0.8,0,0,0.397959184,0,0,1,1,0,0,1,1
0.219178082,0.085765992,0.533333333,0,0,0.846938776,1,0,0,0,0,0,1,0
0.424657534,0.116874533,0.533333333,0,0,0.295918367,0,1,1,1,1,1,0,1
0.602739726,0.104077829,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.438356164,0.047603874,0.8,0.050130501,0,0.448979592,0,0,1,0,1,0,1,1
0.424657534,0.065617357,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.205479452,0.26793788,0.2,0,0,0.397959184,0,0,1,1,1,0,1,1
0.465753425,0.117753355,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.136986301,0.08021771,0.8,0,0,0.397959184,0,1,1,1,1,1,1,1
0.02739726,0.161891328,0.6,0,0,0.132653061,0,1,1,1,1,1,1,1
0.410958904,0.043519618,0.533333333,0,0,0.5,0,0,1,0,1,0,1,1
0.109589041,0.00694195,0.8,0,0,0.602040816,0,1,1,1,1,1,1,1
0.753424658,0.02800797,0.6,0,0,0.397959184,0,0,1,1,0,0,1,1
0.164383562,0.115919262,0.4,0,0,0.397959184,0,1,1,1,1,1,1,1
0.068493151,0.041213302,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.547945205,0.065042977,0.533333333,0,0,0.479591837,0,0,0,1,0,0,1,1
0.452054795,0.070361237,0.733333333,0,0,0.602040816,0,0,0,0,1,0,1,1
0.383561644,0.0902582,0.6,0,0,0.295918367,0,0,1,1,1,0,1,0
0.479452055,0.212345453,0.6,0,0,0.397959184,1,1,1,0,1,1,1,1
0.493150685,0.127758666,0.866666667,0,0,0.479591837,1,0,1,0,1,0,1,1
0.260273973,0.161358216,0.533333333,0,0,0.479591837,0,0,1,1,1,0,1,1
0.397260274,0.21373912,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.04109589,0.262603383,0.533333333,0,0,0.193877551,0,1,1,1,1,1,0,1
0.794520548,0.056626176,0.133333333,0,0,0.091836735,0,1,1,1,0,1,1,1
0.205479452,0.078049408,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,0
0.150684932,0.161282444,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.493150685,0.062014796,0.866666667,0,0,0.397959184,0,1,1,0,1,1,0,1
0,0.127130839,0.4,0,0,0.346938776,0,1,1,1,1,1,0,1
0.397260274,0.191802397,0.666666667,0,0,0.37755102,0,1,1,0,1,1,0,0
0.301369863,0.12147634,0.733333333,0,0,0.295918367,0,1,1,0,1,1,0,1
0.287671233,0.047585607,0.6,0,0,0.397959184,0,1,1,1,1,1,1,1
0.260273973,0.100427233,0.533333333,0,0,0.602040816,0,0,1,0,1,0,1,1
0.630136986,0.06600569,0.8,0,0,0.204081633,0,1,1,0,0,1,0,0
0.150684932,0.221641753,0.066666667,0,0,0.428571429,0,0,0,0,1,0,1,1
0.150684932,0.016866076,0.8,0,0,0.448979592,0,1,1,0,1,1,1,1
0.438356164,0.242886379,0.533333333,0,0,0.346938776,0,1,1,0,1,1,0,1
0.356164384,0.277077223,0.6,0,0,0.397959184,0,0,0,0,1,0,1,1
0.287671233,0.011783251,0.8,0,0,0.448979592,1,0,1,0,1,0,1,1
0.301369863,0.071101369,0.533333333,0,0,0.62244898,0,1,0,1,1,1,1,1
0.342465753,0.154075968,0.533333333,0,0,0.397959184,0,1,1,1,0,1,0,1
0.315068493,0.220858999,0.533333333,0,0,0.397959184,0,0,1,0,1,0,1,1
0.383561644,0.010874661,0.533333333,0,0,0.091836735,0,1,1,0,1,1,0,1
0.164383562,0.204815593,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.095890411,0.204476648,0.8,0,0.399678604,0.448979592,0,1,1,0,1,1,1,0
0.178082192,0.108733082,0.6,0,0,0.5,1,0,1,1,1,0,1,1
0.369863014,0.185685823,0.6,0,0,0.397959184,0,0,1,1,0,0,1,1
0.315068493,0.102630715,0.533333333,0,0,0.234693878,0,0,1,1,1,0,1,1
0.178082192,0.140065556,0.533333333,0,0,0.346938776,0,1,0,0,1,1,0,1
0.342465753,0.021538243,0.866666667,0,0.43067034,0.397959184,0,1,1,0,1,1,0,1
0.479452055,0.061909256,0.666666667,0,0,0.346938776,0,1,1,0,1,1,0,0
0.342465753,0.201842888,0.6,0,0,0.397959184,1,0,1,1,0,0,1,1
0.301369863,0.095859253,0.6,0,0,0.520408163,1,0,1,1,1,0,1,1
0.356164384,0.109795246,0.6,0,0,0.448979592,0,1,1,0,1,1,1,1
0.616438356,0.047427298,0.533333333,0.105661057,0,0.397959184,0,0,1,1,1,0,1,0
0.178082192,0.131903133,0.666666667,0,0,0.397959184,0,0,0,1,1,0,1,1
0.904109589,0.162143,0.533333333,0,0,0.193877551,0,1,1,1,1,1,0,1
0.301369863,0.496917358,0.8,0,0,0.551020408,1,0,1,0,1,0,1,1
0.328767123,0.200262496,0.533333333,0,0,0.193877551,0,0,1,1,1,1,0,1
0.438356164,0.060577154,0.866666667,0,0.453856749,0.397959184,1,0,1,0,1,1,0,1
0.109589041,0.065437398,0.4,0,0,0.397959184,0,0,1,1,1,0,1,1
0.424657534,0.271344246,0.4,0,0.45959596,0.397959184,0,0,1,1,1,0,1,1
0.575342466,0.071351688,0.733333333,0,0,0.071428571,0,1,1,1,1,1,1,1
0.369863014,0.192164344,0.8,0,0,0.397959184,0,1,1,0,1,1,1,0
0.260273973,0.132650707,0.266666667,0.046500465,0,0.56122449,0,1,1,1,1,1,1,1
0.315068493,0.073060621,0.533333333,0,0,0.397959184,0,1,0,1,1,1,1,1
0.054794521,0.122408608,0.533333333,0,0,0.346938776,0,1,0,0,0,1,0,1
0.328767123,0.050140889,0.6,0,0,0.37755102,0,1,1,0,1,1,0,1
0.095890411,0.137314079,0.8,0,0,0.5,0,1,1,0,1,1,0,1
0.684931507,0.075897342,0.533333333,0,0,0.602040816,0,0,1,1,1,0,1,0
0.095890411,0.146378326,0.8,0,0,0.37755102,0,1,1,0,1,1,1,1
0.452054795,0.25310074,0.8,0,0,0.602040816,0,0,1,1,1,0,1,0
0.424657534,0.057176201,0.866666667,0,0,0.346938776,0,1,1,1,1,1,1,1
0.520547945,0.063880009,0.733333333,0,0,0.193877551,1,0,1,1,0,0,1,1
0.164383562,0.099777757,0.533333333,0.033250333,0,0.397959184,0,1,0,0,1,1,1,1
0.452054795,0.086041343,0.8,0,0,0.357142857,0,1,0,0,1,1,0,1
0.643835616,0.364357983,0.333333333,0,0,0.397959184,1,0,1,0,1,0,1,0
0.438356164,0.03803493,0.266666667,0,0,0.367346939,0,1,1,1,0,1,1,1
0.04109589,0.074371751,0.533333333,0,0,0.520408163,0,1,1,1,0,1,1,1
0.178082192,0.099557206,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.273972603,0.046243357,0.8,0,0,0.295918367,0,0,0,1,0,0,1,1
0.479452055,0.121847759,0.533333333,0,0,0.397959184,1,0,1,0,1,0,1,1
0.068493151,0.12112657,0.6,0,0,0.244897959,0,1,1,1,1,1,1,1
0.821917808,0.091331865,0.533333333,0,0,0.132653061,0,1,1,1,1,1,0,1
0.02739726,0.041082054,0.6,0,0,0.142857143,0,1,1,0,1,1,1,0
0.479452055,0.112016318,0.533333333,0,0,0.551020408,1,1,1,1,1,1,1,1
0.342465753,0.101966356,0.8,0,0,0.397959184,0,1,1,1,0,1,0,1
0.246575342,0.056332559,0.533333333,0,0,0.357142857,0,1,1,0,1,1,0,1
0.136986301,0.076457515,0.6,0,0,0.5,0,1,1,0,1,1,0,1
0.506849315,0.125768969,0.533333333,0,0,0.37755102,0,1,1,1,0,1,0,0
0.273972603,0.19190929,0.533333333,0,0.373737374,0.397959184,0,0,1,1,1,0,1,1
0.273972603,0.115270463,0.333333333,0,0,0.346938776,0,0,1,1,1,0,1,1
0.150684932,0.076191636,0.2,0,0,0.295918367,0,0,1,1,1,0,1,1
0.630136986,0.107806226,0.8,0,0,0.397959184,0,0,1,1,1,0,1,1
0.02739726,0.24622915,0.533333333,0,0,0.418367347,0,1,1,0,1,1,1,1
0.150684932,0.098169628,0.8,0,0,0.397959184,0,1,1,1,1,1,0,1
0.082191781,0.06905552,0.6,0,0,0.397959184,0,1,1,1,1,1,1,1
0.369863014,0.112203042,0.933333333,0,0,0.397959184,1,1,1,0,1,1,0,1
0.191780822,0.131867953,0.6,0,0,0.397959184,1,0,1,1,1,0,1,1
0.246575342,0.075906137,0.8,0,0,0.5,1,1,1,1,0,1,1,1
0.643835616,0.060765231,0.533333333,0,0,0.5,0,1,1,1,1,1,0,1
0.315068493,0.05395453,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.575342466,0.151639757,0.733333333,0,0,0.5,0,1,1,0,1,1,0,0
0.068493151,0.262957212,0.6,0,0,0.397959184,0,1,1,0,1,1,0,1
0.315068493,0.265397483,0.6,0,0,0.43877551,0,1,1,1,1,1,0,1
0.246575342,0.145649019,0.2,0,0,0.397959184,0,0,0,1,1,0,1,1
0.04109589,0.090407039,0.6,0,0,0.142857143,0,1,1,0,1,1,0,1
0.246575342,0.120383732,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,0
0.150684932,0.232911512,0.6,0,0,0.479591837,0,0,1,0,1,0,1,1
0.150684932,0.036660206,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.273972603,0.108226356,0.6,0,0,0.193877551,0,0,1,0,1,0,1,1
0.753424658,0.072130382,1,0,0.54912764,0.051020408,1,0,1,0,1,0,1,1
0.109589041,0.101990711,0.733333333,0,0,0.602040816,0,1,1,1,1,1,1,0
0.273972603,0.052278747,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.02739726,0.01571055,0.6,0,0,0.448979592,0,1,1,0,1,1,0,1
0.191780822,0.102169317,0.666666667,0,0,0.37755102,0,1,1,1,1,1,0,1
0.328767123,0.122065604,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.191780822,0.249552978,0.333333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.369863014,0.142173647,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.04109589,0.015168644,0.6,0,0,0.469387755,0,1,1,0,0,1,1,1
0.547945205,0.024065786,0.6,0,0,0.5,0,0,1,1,1,0,1,0
0.123287671,0.123759653,0.533333333,0,0,0.112244898,0,1,1,1,1,1,0,1
0.369863014,0.061807099,0.533333333,0.050130501,0,0.602040816,0,0,0,0,1,0,1,0
0.164383562,0.214557731,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,0
0.260273973,0.115909114,0.533333333,0,0.453856749,0.397959184,1,0,1,0,1,0,1,1
0.315068493,0.116242647,0.666666667,0,0,0.397959184,1,0,1,1,1,0,1,1
0.054794521,0.134698586,0.733333333,0,0,0.346938776,0,1,0,1,0,1,1,1
0.054794521,0.033483186,0.6,0,0,0.704081633,0,1,1,1,1,1,1,1
0.232876712,0.208311938,0.933333333,0,0,0.479591837,1,1,1,0,1,1,1,0
0.095890411,0.126620053,0.8,0,0,0.142857143,0,1,1,0,1,1,0,1
0.150684932,0.203166195,0.333333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.246575342,0.105803676,0.533333333,0,0,0.5,0,1,1,1,1,1,1,1
0.246575342,0.050923643,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.287671233,0.140811777,0.8,0,0,0.397959184,0,1,1,0,1,1,0,0
0.369863014,0.265415073,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,0
0.301369863,0.058709911,0.8,0,0,0.397959184,1,0,0,1,1,1,0,1
0.547945205,0.06608958,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,0
0.02739726,0.158558028,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.164383562,0.030537543,0.666666667,0,0,0.479591837,0,0,1,0,1,0,1,1
0.082191781,0.188728888,0.533333333,0,0,0.397959184,0,1,1,0,0,1,1,1
0.452054795,0.102443315,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.465753425,0.154299902,0.6,0,0,0.193877551,0,0,1,1,1,0,1,0
0.150684932,0.009248266,0.666666667,0,0,0.397959184,0,1,1,1,0,1,1,1
0.369863014,0.060420197,0.8,0,0,0.602040816,0,0,1,1,1,0,1,1
0.164383562,0.145864835,0.8,0,0,0.397959184,0,1,1,0,0,1,1,0
0.191780822,0.143945498,0.533333333,0,0,0.448979592,0,1,1,1,1,1,1,1
0.136986301,0.146258579,0.8,0,0,0.448979592,1,0,1,1,1,0,1,1
0.232876712,0.15769612,0.8,0,0,0.448979592,0,0,1,0,1,0,1,1
0.452054795,0.097650048,0.933333333,0.076880769,0,0.5,1,0,0,0,0,0,1,0
0.136986301,0.015389195,0.6,0,0,0.397959184,1,0,1,1,1,0,1,1
0.191780822,0.166809754,0.666666667,0,0,0.397959184,0,1,1,0,0,1,0,1
0.397260274,0.120308636,0.733333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.301369863,0.034926241,0.6,0,0,0.397959184,0,1,1,0,0,1,0,1
0.315068493,0.336771496,0.8,0,0,0.551020408,1,0,1,1,1,0,1,1
0.150684932,0.134348139,0.4,0,0,0.397959184,0,1,1,1,1,1,1,1
0.01369863,0.169634298,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.465753425,0.199240249,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.561643836,0.06227391,0.533333333,0,0,0.5,0,1,1,1,1,1,1,0
0.671232877,0.222208015,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.260273973,0.186927269,0.533333333,0,0,0.193877551,0,0,0,1,0,1,0,0
0.287671233,0.15525179,0.4,0,0,0.602040816,0,1,1,1,1,1,0,1
0.109589041,0.066823623,0.733333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.109589041,0.06249649,0.533333333,0,0,0.214285714,0,1,1,1,1,1,0,1
1,0.204111994,0.4,0,0,0.397959184,0,1,1,1,1,1,1,1
0.328767123,0.026893713,0.6,0,0,0.397959184,0,1,1,0,1,1,0,0
0.232876712,0.090861672,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,0
0.219178082,0.080840124,0.8,0.009140091,0,0.397959184,0,1,0,0,1,1,0,1
0.219178082,0.163678739,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.246575342,0.095137388,0.8,0,0.433195592,0.448979592,1,0,1,0,1,0,1,1
0.301369863,0.134969201,0.533333333,0,0,0.193877551,0,1,1,1,0,1,0,0
0.575342466,0.100179621,0.533333333,0,0,0.602040816,0,0,1,1,1,0,1,1
0.02739726,0.253654147,0.6,0,0.394628099,0.153061224,0,1,1,1,1,1,1,1
0.301369863,0.118232343,0.533333333,0.040640406,0,0.37755102,0,0,1,1,1,0,1,1
0.02739726,0.1329998,0.6,0,0,0.397959184,0,1,1,1,1,1,1,1
0.136986301,0.106450445,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.479452055,0.128996052,0.2,0,0,0.397959184,0,0,1,1,1,0,1,1
0.575342466,0.046127669,0.533333333,0,0,0.234693878,0,1,1,1,1,1,0,0
0.150684932,0.267494072,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.273972603,0.156374842,0.533333333,0,0,0.5,0,1,0,1,1,1,0,1
0.452054795,0.110058419,0.333333333,0,0,1,0,0,1,1,1,0,1,1
0.260273973,0.226779378,0.8,0,0,0.5,1,0,1,0,1,0,1,1
0.232876712,0.090572114,0.8,0,0,0.602040816,1,0,1,0,1,0,1,1
0.082191781,0.295746271,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.02739726,0.110420366,0.4,0,0,0.295918367,0,1,1,0,1,1,0,1
0.219178082,0.187089638,0.533333333,0,0.518365473,0.846938776,0,1,1,1,1,1,1,1
0.136986301,0.082894768,0.866666667,0,0,0.520408163,0,1,1,0,1,1,1,0
0.191780822,0.120502126,0.866666667,0,0,0.397959184,0,0,1,0,1,0,1,0
0.054794521,0.168005872,0.333333333,0,0,0.357142857,0,0,1,0,1,0,1,1
0.191780822,0.022541548,0.533333333,0,0,0.540816327,0,0,1,0,1,0,1,1
0.575342466,0.037585709,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.315068493,0.157117004,0.866666667,0,0.436639118,0.479591837,1,0,1,0,1,0,1,0
0.02739726,0.282918447,0.4,0,0,0.397959184,0,1,1,1,1,1,1,1
0.410958904,0.123409207,0.533333333,0,0,0.5,0,0,1,1,1,0,1,1
0.232876712,0.055442236,0.8,0,0,0.397959184,0,1,1,1,1,1,1,1
0.547945205,0.119101017,0.533333333,0,0,0.785714286,0,0,1,1,1,0,1,1
0.465753425,0.090585645,0.266666667,0,0,0.397959184,0,0,1,1,0,0,1,0
0.054794521,0.111520416,0.6,0,0,0.193877551,0,1,1,1,1,1,1,1
0.178082192,0.037916536,0.6,0,0,0.5,0,0,1,1,1,0,1,0
0.397260274,0.056390064,0.6,0,0,0.448979592,0,1,1,1,1,1,1,1
0.315068493,0.152927208,0.8,0,0,0.448979592,0,1,1,1,1,1,0,1
0.479452055,0.273215548,0,0,0,0.397959184,0,0,0,1,1,1,1,1
0.082191781,0.184504589,0.8,0,0,0.5,0,1,0,1,0,1,1,1
1,0.16523004,0.8,0.009910099,0,0.091836735,0,1,1,1,1,1,0,1
0.109589041,0.117723587,0.533333333,0,0,0.5,0,1,1,0,1,1,0,1
0.356164384,0.119409518,0.6,0,0,0.448979592,0,1,1,1,1,1,1,1
0.287671233,0.012899538,0.6,0,0,0.397959184,1,1,1,1,0,1,0,0
0.068493151,0.125381313,0.666666667,0,0,0.295918367,0,1,1,1,1,1,0,1
0.219178082,0.10124855,0.8,0.010550106,0,0.397959184,0,1,1,0,1,1,0,0
0.232876712,0.178032832,0.6,0.051780518,0,0.397959184,1,0,1,0,1,0,1,1
0.657534247,0.236406504,0.666666667,0,0,0.193877551,0,0,1,1,1,0,1,1
0.452054795,0.089765005,0.533333333,0,0,0.142857143,0,1,1,1,1,1,1,1
0.164383562,0.120595488,0.8,0.068490685,0,0.479591837,0,1,1,1,1,1,1,1
0.109589041,0.112137418,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.506849315,0.199375556,0.6,0,0,0.397959184,0,1,1,0,1,1,0,1
0.438356164,0.051175315,0.533333333,0,0,0.397959184,1,0,1,0,1,0,1,1
0.369863014,0.155829553,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.095890411,0.095987119,0.266666667,0,0,0.397959184,0,1,1,1,1,1,0,1
0.109589041,0.337623257,0.8,0,0,0.37755102,0,1,1,1,1,1,1,1
0.657534247,0.141221082,0.533333333,0,0,0.193877551,0,0,1,1,1,0,1,0
0.534246575,0.142003159,0.533333333,0,0,0.448979592,0,0,1,0,0,0,1,0
0.301369863,0.077317394,0.933333333,0.150241502,0,0.602040816,1,0,1,0,1,0,1,0
0.082191781,0.128582012,0.8,0,0,0.397959184,0,1,1,0,1,1,0,1
0.04109589,0.12051701,0.6,0,0,0.193877551,0,1,1,1,1,1,0,1
0.095890411,0.153325012,0.133333333,0,0,0.397959184,0,1,0,1,1,1,1,1
0.328767123,0.141844173,0.6,0,0.433195592,0.5,1,0,1,0,1,0,1,1
0.315068493,0.017395128,0.6,0,0,0.5,0,0,1,1,1,0,1,0
0.520547945,0.091206029,0.533333333,0,0,0.5,1,0,1,1,1,0,1,1
0.287671233,0.179937285,0.533333333,0,0,0.479591837,0,1,1,0,1,1,0,1
0.082191781,0.123891578,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,1
0.369863014,0.043238178,0.8,0,0,0.5,0,0,1,0,1,0,1,1
0.383561644,0.072961847,0.6,0,0.433195592,0.397959184,1,0,1,1,1,0,1,1
0.04109589,0.117534157,0.6,0,0,0.112244898,0,1,0,0,1,1,0,0
0.164383562,0.130989808,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.356164384,0.076529905,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,0
0.178082192,0.140417356,0.466666667,0,0,0.397959184,0,1,1,0,1,1,1,1
0.150684932,0.004810181,0.6,0,0,0.37755102,0,1,1,0,1,1,0,0
0.191780822,0.142777795,0.533333333,0,0,0.397959184,1,0,1,0,1,0,1,1
0.479452055,0.068855942,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.260273973,0.056402242,0.8,0,0,0.5,1,0,0,0,1,1,0,1
0.287671233,0.111642193,0.533333333,0,0,0.448979592,0,0,1,1,1,0,1,1
0.671232877,0.194390152,0.6,0,0,0.397959184,0,0,1,1,1,0,1,1
0.630136986,0.07130433,0.666666667,0,0,0.397959184,0,0,1,1,1,0,1,0
0.054794521,0.152468516,0.6,0,0,0.346938776,0,1,1,1,1,1,1,1
0.219178082,0.093554967,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,0
0.397260274,0.063878656,0.6,0.015060151,0,0.5,0,1,1,0,1,1,0,0
0.04109589,0.109889285,0.6,0,0,0.193877551,0,1,1,0,1,1,1,0
0.410958904,0.110730897,0.8,0.033250333,0,0.602040816,0,1,1,1,1,1,1,0
0.219178082,0.089153415,1,0,0,0.551020408,1,0,1,0,1,0,1,1
0.671232877,0.064154007,0.2,0,0,0.295918367,0,1,1,0,0,1,1,1
0.04109589,0.028324589,0.6,0,0,0.295918367,0,1,1,0,1,1,0,1
0.150684932,0.095165802,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.397260274,0.120560308,0.533333333,0,0,0.275510204,0,1,0,1,1,1,0,1
0.109589041,0.199159741,0.6,0,0,0.448979592,0,0,1,1,0,0,1,1
0.273972603,0.123713649,0.533333333,0.031370314,0,0.397959184,0,0,1,1,1,1,1,1
0.191780822,0.145008338,0.266666667,0,0,0.602040816,0,0,1,1,1,0,1,0
0.438356164,0.098290052,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.068493151,0.007226095,0.6,0,0,0.193877551,0,1,1,1,1,1,1,0
0.479452055,0.248557792,0.666666667,0,0,0.193877551,1,0,1,1,1,1,0,1
0.164383562,0.29380258,0.733333333,0,0,0.5,0,0,1,0,1,1,0,1
0.01369863,0.019963941,0.4,0,0,0.193877551,0,1,1,1,1,1,0,1
0.191780822,0.052853804,0.6,0,0,0.346938776,0,0,1,0,1,0,1,0
0.082191781,0.076588087,0.6,0,0,0.346938776,0,1,0,1,0,1,0,1
0.136986301,0.079409248,0.666666667,0,0,0.397959184,1,0,1,1,0,1,0,1
0.506849315,0.062554673,0.333333333,0,0,0.653061224,0,0,1,1,1,0,1,0
0.452054795,0.10614668,0.533333333,0,0,0.489795918,0,1,0,1,1,1,0,0
0.397260274,0.211329971,0.866666667,0,0.436639118,0.397959184,1,0,0,1,1,0,1,1
0.095890411,0.074410313,0.8,0,0,0.397959184,0,1,1,1,1,1,0,1
0,0.069353873,0.4,0,0,0.173469388,0,1,1,1,1,1,0,1
0.438356164,0.187686344,0.533333333,0,0,0.448979592,0,1,1,1,1,1,1,0
0.506849315,0.084841842,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,0
0.328767123,0.048930564,0.8,0,0.436639118,0.602040816,1,0,1,0,1,0,1,1
0.438356164,0.104527726,0.533333333,0,0,0.397959184,0,0,1,0,1,0,1,1
0.260273973,0.227616254,0.8,0,0,0.346938776,0,1,1,0,1,1,0,0
0.082191781,0.227185977,0.533333333,0,0,0.397959184,0,1,0,1,0,1,1,1
0.630136986,0.096231349,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.684931507,0.18678249,0.533333333,0,0,0.397959184,1,0,0,1,1,0,1,1
0.082191781,0.115049912,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.068493151,0.157011464,0.8,0,0,0.397959184,0,1,1,0,1,1,1,1
